INFO 2024-10-16 18:46:07,284 autoreload Watching for file changes with StatReloader
DEBUG 2024-10-16 18:46:07,533 autoreload File D:\Task\env\Lib\site-packages\django\contrib\auth\backends.py first seen with mtime 1729069861.9595501
DEBUG 2024-10-16 18:46:07,533 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\signal.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,533 autoreload File D:\Task\env\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1729069863.87579
DEBUG 2024-10-16 18:46:07,534 autoreload File D:\Task\env\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1729069860.9385848
DEBUG 2024-10-16 18:46:07,534 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\abc.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,534 autoreload File D:\Task\env\Lib\site-packages\django\templatetags\static.py first seen with mtime 1729069864.013795
DEBUG 2024-10-16 18:46:07,535 autoreload File D:\Task\env\Lib\site-packages\MySQLdb\release.py first seen with mtime 1729070504.6358304
DEBUG 2024-10-16 18:46:07,535 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\tempfile.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,535 autoreload File D:\Task\env\Lib\site-packages\redis\_parsers\resp3.py first seen with mtime 1729070661.9247751
DEBUG 2024-10-16 18:46:07,535 autoreload File D:\Task\env\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1729069863.8267877
DEBUG 2024-10-16 18:46:07,536 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\encodings\__init__.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,536 autoreload File D:\Task\env\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1729069863.7277913
DEBUG 2024-10-16 18:46:07,537 autoreload File D:\Task\env\Lib\site-packages\redis\client.py first seen with mtime 1729070661.910777
DEBUG 2024-10-16 18:46:07,537 autoreload File D:\Task\env\Lib\site-packages\django\utils\text.py first seen with mtime 1729069864.0687892
DEBUG 2024-10-16 18:46:07,537 autoreload File D:\Task\env\Lib\site-packages\django\template\__init__.py first seen with mtime 1729069863.9897912
DEBUG 2024-10-16 18:46:07,538 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\pkgutil.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,538 autoreload File D:\Task\env\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1729070071.7988079
DEBUG 2024-10-16 18:46:07,538 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\random.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,538 autoreload File D:\Task\env\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1729070071.797809
DEBUG 2024-10-16 18:46:07,538 autoreload File D:\Task\env\Lib\site-packages\asgiref\sync.py first seen with mtime 1729069860.7709517
DEBUG 2024-10-16 18:46:07,538 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\_compression.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,539 autoreload File D:\Task\env\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1729069863.8277886
DEBUG 2024-10-16 18:46:07,539 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\email\_policybase.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,539 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\email\mime\nonmultipart.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,539 autoreload File D:\Task\env\Lib\site-packages\redis\exceptions.py first seen with mtime 1729070661.9157765
DEBUG 2024-10-16 18:46:07,540 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\collections\abc.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,540 autoreload File D:\Task\env\Lib\site-packages\django\db\backends\mysql\client.py first seen with mtime 1729069863.8357944
DEBUG 2024-10-16 18:46:07,540 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\posixpath.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,540 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\DLLs\_asyncio.pyd first seen with mtime 1620023086.0
DEBUG 2024-10-16 18:46:07,541 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\urllib\response.py first seen with mtime 1620023044.0
DEBUG 2024-10-16 18:46:07,541 autoreload File D:\Task\env\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1729069863.7457879
DEBUG 2024-10-16 18:46:07,541 autoreload File D:\Task\env\Lib\site-packages\django\forms\forms.py first seen with mtime 1729069863.9117882
DEBUG 2024-10-16 18:46:07,542 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\calendar.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,542 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\platform.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,543 autoreload File D:\Task\env\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1729069863.00947
DEBUG 2024-10-16 18:46:07,543 autoreload File D:\Task\env\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1729069864.0427895
DEBUG 2024-10-16 18:46:07,543 autoreload File D:\Task\env\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1729069861.9695525
DEBUG 2024-10-16 18:46:07,544 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\bisect.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,544 autoreload File D:\Task\env\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1729069863.0140786
DEBUG 2024-10-16 18:46:07,544 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\difflib.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,545 autoreload File D:\Task\env\Lib\site-packages\django\db\backends\mysql\creation.py first seen with mtime 1729069863.836794
DEBUG 2024-10-16 18:46:07,545 autoreload File D:\Task\env\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1729069864.0127933
DEBUG 2024-10-16 18:46:07,545 autoreload File D:\Task\env\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1729069864.0237892
DEBUG 2024-10-16 18:46:07,545 autoreload File D:\Task\env\Lib\site-packages\django\contrib\postgres\validators.py first seen with mtime 1729069863.030849
DEBUG 2024-10-16 18:46:07,545 autoreload File D:\Task\env\Lib\site-packages\django\utils\__init__.py first seen with mtime 1729069864.026792
DEBUG 2024-10-16 18:46:07,546 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\re.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,546 autoreload File D:\Task\env\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1729069863.3747892
DEBUG 2024-10-16 18:46:07,546 autoreload File D:\Task\env\Lib\site-packages\backports\zoneinfo\_tzpath.py first seen with mtime 1729069860.6942873
DEBUG 2024-10-16 18:46:07,547 autoreload File D:\Task\env\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1729069863.8317938
DEBUG 2024-10-16 18:46:07,547 autoreload File D:\Task\env\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1729069863.740788
DEBUG 2024-10-16 18:46:07,547 autoreload File D:\Task\env\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1729069860.1337607
DEBUG 2024-10-16 18:46:07,547 autoreload File D:\Task\env\Lib\site-packages\django\db\models\enums.py first seen with mtime 1729069863.8827894
DEBUG 2024-10-16 18:46:07,548 autoreload File D:\Task\env\Lib\site-packages\django\core\files\base.py first seen with mtime 1729069863.7467887
DEBUG 2024-10-16 18:46:07,548 autoreload File D:\Task\env\Lib\site-packages\redis\asyncio\retry.py first seen with mtime 1729070661.9297748
DEBUG 2024-10-16 18:46:07,548 autoreload File D:\Task\env\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1729069863.0220392
DEBUG 2024-10-16 18:46:07,548 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\sre_constants.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,549 autoreload File D:\Task\env\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1729069863.8257883
DEBUG 2024-10-16 18:46:07,549 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\string.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,549 autoreload File D:\Task\env\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1729069863.7507944
DEBUG 2024-10-16 18:46:07,549 autoreload File D:\Task\env\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1729069860.768952
DEBUG 2024-10-16 18:46:07,550 autoreload File D:\Task\env\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1729069863.7567928
DEBUG 2024-10-16 18:46:07,551 autoreload File D:\Task\env\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1729069861.2575545
DEBUG 2024-10-16 18:46:07,551 autoreload File D:\Task\env\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1729069863.902793
DEBUG 2024-10-16 18:46:07,551 autoreload File D:\Task\env\Lib\site-packages\sqlparse\cli.py first seen with mtime 1729069860.1297598
DEBUG 2024-10-16 18:46:07,552 autoreload File D:\Task\env\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1729069861.2555554
DEBUG 2024-10-16 18:46:07,552 autoreload File D:\Task\env\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1729069861.9655554
DEBUG 2024-10-16 18:46:07,552 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\asyncio\subprocess.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,552 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\html\__init__.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,553 autoreload File D:\Task\env\Lib\site-packages\rest_framework\schemas\coreapi.py first seen with mtime 1729070071.69481
DEBUG 2024-10-16 18:46:07,553 autoreload File D:\Task\env\Lib\site-packages\django\core\files\move.py first seen with mtime 1729069863.748795
DEBUG 2024-10-16 18:46:07,553 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\asyncio\windows_events.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,553 autoreload File D:\Task\env\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1729069860.1317613
DEBUG 2024-10-16 18:46:07,554 autoreload File D:\Task\env\Lib\site-packages\backports\zoneinfo\__init__.py first seen with mtime 1729069860.6909926
DEBUG 2024-10-16 18:46:07,554 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\copyreg.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,554 autoreload File D:\Task\env\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1729069863.3727894
DEBUG 2024-10-16 18:46:07,554 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\json\encoder.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,555 autoreload File D:\Task\env\Lib\site-packages\sqlparse\utils.py first seen with mtime 1729069860.1347642
DEBUG 2024-10-16 18:46:07,555 autoreload File D:\Task\env\Lib\site-packages\redis\asyncio\__init__.py first seen with mtime 1729070661.9257743
DEBUG 2024-10-16 18:46:07,555 autoreload File D:\Task\env\Lib\site-packages\django\urls\base.py first seen with mtime 1729069864.022789
DEBUG 2024-10-16 18:46:07,555 autoreload File D:\Task\env\Lib\site-packages\django\core\paginator.py first seen with mtime 1729069863.7237942
DEBUG 2024-10-16 18:46:07,556 autoreload File D:\Task\env\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1729069864.013795
DEBUG 2024-10-16 18:46:07,556 autoreload File D:\Task\env\Lib\site-packages\django\utils\topological_sort.py first seen with mtime 1729069864.0707898
DEBUG 2024-10-16 18:46:07,556 autoreload File D:\Task\env\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1729069863.8987887
DEBUG 2024-10-16 18:46:07,557 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\http\__init__.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,557 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\sre_parse.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,558 autoreload File D:\Task\env\Lib\site-packages\backports\__init__.py first seen with mtime 1729069860.690365
DEBUG 2024-10-16 18:46:07,558 autoreload File D:\Task\env\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1729069863.7617943
DEBUG 2024-10-16 18:46:07,558 autoreload File D:\Task\env\Lib\site-packages\redis\asyncio\lock.py first seen with mtime 1729070661.9287746
DEBUG 2024-10-16 18:46:07,559 autoreload File D:\Task\env\Lib\site-packages\django\apps\registry.py first seen with mtime 1729069860.931584
DEBUG 2024-10-16 18:46:07,559 autoreload File D:\Task\env\Lib\site-packages\django\template\utils.py first seen with mtime 1729069864.001791
DEBUG 2024-10-16 18:46:07,559 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\contextvars.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,559 autoreload File D:\Task\env\Lib\site-packages\django\template\response.py first seen with mtime 1729069863.9997897
DEBUG 2024-10-16 18:46:07,559 autoreload File D:\Task\env\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1729069860.1367593
DEBUG 2024-10-16 18:46:07,560 autoreload File D:\Task\env\Lib\site-packages\django\core\checks\database.py first seen with mtime 1729069863.7367883
DEBUG 2024-10-16 18:46:07,560 autoreload File D:\Task\env\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1729069863.8787901
DEBUG 2024-10-16 18:46:07,560 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\tokenize.py first seen with mtime 1620023044.0
DEBUG 2024-10-16 18:46:07,560 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\email\_header_value_parser.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,561 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\ctypes\wintypes.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,561 autoreload File D:\Task\env\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1729069861.744555
DEBUG 2024-10-16 18:46:07,561 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\gettext.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,562 autoreload File D:\Task\env\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1729069863.8947902
DEBUG 2024-10-16 18:46:07,562 autoreload File D:\Task\env\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1729069863.806788
DEBUG 2024-10-16 18:46:07,563 autoreload File D:\Task\env\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1729070071.57676
DEBUG 2024-10-16 18:46:07,563 autoreload File D:\Task\env\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1729069863.8907897
DEBUG 2024-10-16 18:46:07,564 autoreload File D:\Task\env\Lib\site-packages\django_redis\exceptions.py first seen with mtime 1729070663.000565
DEBUG 2024-10-16 18:46:07,564 autoreload File D:\Task\env\Lib\site-packages\django\db\models\query.py first seen with mtime 1729069863.8877895
DEBUG 2024-10-16 18:46:07,565 autoreload File D:\Task\env\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1729069863.817801
DEBUG 2024-10-16 18:46:07,565 autoreload File D:\Task\env\Lib\site-packages\redis\commands\sentinel.py first seen with mtime 1729070661.9357736
DEBUG 2024-10-16 18:46:07,565 autoreload File D:\Task\env\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1729069863.8747907
DEBUG 2024-10-16 18:46:07,565 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\asyncio\base_subprocess.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,566 autoreload File D:\Task\env\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1729069862.173552
DEBUG 2024-10-16 18:46:07,566 autoreload File D:\Task\env\Lib\site-packages\django\views\__init__.py first seen with mtime 1729069864.0777898
DEBUG 2024-10-16 18:46:07,566 autoreload File D:\Task\env\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1729069863.5417905
DEBUG 2024-10-16 18:46:07,566 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\email\_parseaddr.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,567 autoreload File D:\Task\env\Lib\site-packages\django\views\generic\list.py first seen with mtime 1729069864.092789
DEBUG 2024-10-16 18:46:07,567 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\sre_compile.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,567 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\asyncio\__init__.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,567 autoreload File D:\Task\env\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1729069863.7287898
DEBUG 2024-10-16 18:46:07,567 autoreload File D:\Task\env\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1729069863.998789
DEBUG 2024-10-16 18:46:07,568 autoreload File D:\Task\env\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1729069864.030789
DEBUG 2024-10-16 18:46:07,568 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\warnings.py first seen with mtime 1620023044.0
DEBUG 2024-10-16 18:46:07,568 autoreload File D:\Task\env\Lib\site-packages\django\utils\cache.py first seen with mtime 1729069864.0328233
DEBUG 2024-10-16 18:46:07,569 autoreload File C:\Users\amols\AppData\Local\Programs\Python\Python38\Lib\queue.py first seen with mtime 1620023042.0
DEBUG 2024-10-16 18:46:07,569 autoreload File D:\Task\env\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1729069863.89779
DEBUG 2024-10-16 18:46:07,569 autoreload File D:\Task\Inventory-Management-System\Items\apps.py first seen with mtime 1729068895.385949
DEBUG 2024-10-16 18:46:07,569 autoreload File D:\Task\env\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1729069863.7097893
DEBUG 2024-10-16 18:46:07,570 autoreload File D:\Task\env\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1729069863.8967884
DEBUG 2024-10-16 18:46:07,570 autoreload File D:\Task\env\Lib\site-packages\rest_framework\exceptions.py first seen with mtime 1729070071.5707545
DEBUG 2024-10-16 18:46:07,571 autoreload File D:\Task\env\Lib\site-packages\django\forms\renderers.py first seen with mtime 1729069863.9137883
